username,rating,content,at,sentiment
Pengguna Google,2,"Kenapa setelah di perbaharuui justru mempersulit pemakainya ? Kemaren kemaren aplikasi nya sangat membantu hlo. Saya bisa ngliat tugas udah dikumpulin belum,tugas yang ngumpulin siapa aja dan bisa diubah jika ada kesalahan. Setelah diperbaharui malah jadi ga nyaman. Ayolah support kita mahasiswa mahasiswi yang menggunakan aplikasi ini. Tolonggg bangett",2020-05-15 20:25:49,negatif
Pengguna Google,4,Apk nya bagus😊,2020-05-15 09:45:05,positif
Pengguna Google,4,Terima kasih membantu untuk pembelajaran secara daring,2020-05-15 08:53:27,positif
Pengguna Google,1,Penyimpanan ruangnya sedikit,2020-05-15 04:23:57,negatif
Pengguna Google,1,Pembaruan terus. Tidak sidarankan untuk mahasiswa kere macam saya.,2020-05-14 18:56:55,negatif
Pengguna Google,1,Bisa gak apk nya di apus dri play store? Gak guna soal nya lemot...,2020-05-14 13:51:34,negatif
Pengguna Google,1,Bikin pening mahasiswa tugas selalu numpuk di kejar waktu .awal nya si yes apknya lama lama kok loading lama ..,2020-05-14 13:39:14,negatif
Pengguna Google,1,B.aja,2020-05-14 13:29:29,negatif
Pengguna Google,2,"Disini saya kecewa dikarenakan Edlink susah dibuka kalo pake internetan dari kartu Indosat padahal kuota unlimited dipake buat medsos,game mobile,mbah google baik2 aja bahkan lancar kecepatan juga mbps giliran pake buat buka edlink malah loading terus, lemot kayak nggak ada kuota, malah kecepatan berubah 0,00 kbps, Parahhhh,,, terus juga kalo pake hp iPhone malah dibatesi mulai dari cara download tugas/kumpul tugas dll",2020-05-14 12:55:06,negatif
Pengguna Google,5,Sangat membantu di saat situasi pandemi seperti sekarang ini,2020-05-14 11:54:38,positif
Pengguna Google,5,"Kenalan ah, saya dari universtitas bale bandung 👏🙌",2020-05-14 11:27:38,positif
Pengguna Google,1,"Kenapa setelah diperbarui tambah jelek aplikasinya, bagusan edlink yg lama, mohon diperbaiki demi kenyamanan",2020-05-14 10:19:46,negatif
Pengguna Google,1,Kacau parah,2020-05-14 10:09:20,negatif
Pengguna Google,5,Sangat membantu perkuliahan,2020-05-14 04:51:19,positif
Pengguna Google,5,Bgus sekali,2020-05-13 23:42:09,positif
Pengguna Google,2,Kenapa ketika di perbaharui kita tidak bisa lagi melihat anggota kelas kita yang sudah mengumpulkan tugas?,2020-05-13 21:30:44,negatif
Pengguna Google,5,Aplikasi Ini Sangat Membantu Saya Dalam Berkuliah Online,2020-05-13 20:37:00,positif
Pengguna Google,5,Good App,2020-05-13 19:55:06,positif
Pengguna Google,5,"Setelah diperbaharui, aplikasi menjadi lebih baik. Sukses EdLink.",2020-05-13 17:05:55,positif
Pengguna Google,4,coba dulu,2020-05-13 16:03:12,positif
Pengguna Google,2,Aplikasi bermasalah,2020-05-13 15:28:27,negatif
Pengguna Google,5,mantappp,2020-05-13 15:07:11,positif
Pengguna Google,5,Sangat membantu sekali bagi siswa sampai mahasiswa,2020-05-13 14:59:03,positif
Pengguna Google,1,"Lemot, server nya kentang",2020-05-13 14:15:42,negatif
Pengguna Google,5,Aplikasinya bagus Dan sangat berguna untuk perkuliahan.,2020-05-12 13:13:34,positif
Pengguna Google,5,Setuju dan sangat bermanfaat bagi kami,2020-05-10 13:36:25,positif
Pengguna Google,4,Mohon d adakan notifikasi jika ada dosen yang mempost di edlink.. biar kami lebih cepat merespon,2020-05-07 12:05:56,positif
Pengguna Google,5,Great,2020-05-06 12:33:12,positif
Pengguna Google,2,Sering ada gangguan pada aplikasinya,2020-05-05 05:40:34,negatif
Pengguna Google,1,"Mengecewakan, sering down ga jelas",2020-05-04 14:41:44,negatif
Pengguna Google,5,Edlink sangat membantu dan berguna bagi mahasiswa untuk perkuliahan disaat dunia sedang dilanda waba virus corona/covid-19 ini. Terimakasih edlink 👍👍,2020-05-03 00:25:19,positif
Pengguna Google,1,Lemottttt payah,2020-05-02 19:00:01,negatif
Pengguna Google,5,"Banyak info yang dihadirkan menarik, mambantu perkuliahan Bagaimana cara singkronkan kelas akademik yang diikuti?",2020-05-01 13:05:34,positif
Pengguna Google,1,Buruk,2020-05-01 10:25:57,negatif
Pengguna Google,1,edlink lelet saat di akses janco,2020-04-30 22:55:10,negatif
Pengguna Google,1,"LEMOT AMAT SIH APLIKASI, JARINGAN BAGUS KOK NGADAT APLIKASI NYA.",2020-04-30 12:10:59,negatif
Pengguna Google,5,Terbaikkkk,2020-04-28 21:23:26,positif
Pengguna Google,1,ini gimana sih susah amat ngumpulin tugas lewat hp habis upload berkas susah ngirim nya harus lewat pc atau komputer dulu gk jelas menyusahkan,2020-04-28 20:44:54,negatif
Pengguna Google,1,"Lambat, telat ngumpulin tugas gara gara server down",2020-04-28 15:10:55,negatif
Pengguna Google,1,Aplikasi tolol ngebug mulu Maintenance mulu bisa apa sih,2020-04-28 14:28:05,negatif
Pengguna Google,1,Ngelag banget ga jelas,2020-04-28 12:12:15,negatif
Pengguna Google,2,"Kenapa cuma bisa upload gambar dan dokumen saja, saya mau upload video tapi tidak ada pilihan untuk kirim video",2020-04-27 15:52:06,negatif
Pengguna Google,1,kenapa gk bisa download aplikasi Edlink.. hanya yg keluar di layar bertulisan adalah terjadi kesalahan dalam pengambilan data. mqn karna dan mungkin sebab apa y,2020-04-24 16:35:45,negatif
Pengguna Google,1,Knapa saya kasih bintang satu. Karena nilainya tidak memuaskan eror Mulu aplikasinya saya udh bener semua tapi tetep nilainya 0,2020-04-24 07:07:49,negatif
Pengguna Google,5,"Kadang error , tapi lumayan tingkatkan",2020-04-22 15:51:14,positif
Pengguna Google,5,Sangat membantu saya dalam perkuliahan. Serta memperoleh informasi yang bermanfaat,2020-04-22 13:55:39,positif
Pengguna Google,1,"Gak ngerti lagi sih nih aplikasi gimana. Server sering down, lemott buat login pdhal signal mendukung, loading aja terus, sering error juga apalagi kalau soal ujian disertai gambar. Ya semoga kedepannya bisa lebih baik",2020-04-22 12:57:52,negatif
Pengguna Google,2,Hanya untuk mahasiswa,2020-04-22 08:23:09,negatif
Pengguna Google,5,"Mudah dalam belajar online , praktis dan efisien dakam berkomunikasi .....thank you very much edlink",2020-04-21 17:53:53,positif
Pengguna Google,5,Keren banget aplikasi ini bisa membuat kita mudah daalm pembelajaran online dengn dosen ... Edlink jaya,2020-04-21 12:05:02,positif
Pengguna Google,1,"Tolong update lagi dan perbaiki bug ketika sedang mengakses edlink via website , ketika kami mengetik , secara bersaman di forum kelas , saya sangat terganggu dengan fitur notice writing nya , itu akan menggangu dan memperlambat waktu ketika kita mengetik",2020-04-21 10:02:03,negatif
Pengguna Google,5,Aplikasi edlink sangat berguna / bermanfaat sekali dalam perkuliahan atau pengumpulan tugas,2020-04-21 09:41:05,positif
Pengguna Google,5,Ini sangat memudahkan dalam proses pembelajaran dan diskusi..,2020-04-21 08:46:14,positif
Pengguna Google,5,"Alhamdulillah aplikasi edlink ini sangat membantu proses pembelajaran via daring, sehingga tidak ketinggalan materi pembelajaran. Terimakasih Edlink atas dedikasinya 🙏",2020-04-21 08:18:09,positif
Pengguna Google,5,Lebih mudah di gunakan untuk perkuliahan apalagi ini daring jadi semua tugas d edlink pokok nya ada nya edlink semua tugas kuliah berjalan dengan baik,2020-04-21 07:16:06,positif
Pengguna Google,1,"Ya, aplikasi ini layak dicoba karena sangat membantu kami dalam melaksanakan perkuliahan pada situasi sekarang, yaitu situasi pandemi corona virus (covid-19). dimana dalam situasi sekarang kita dituntut untuk di rumah saja, bekerja dari rumah sdan belajar dari rumah. Oleh karena itu, aplikasi ini sangat membantu kami sebagai mahasiswa dalam melaksanakan perkuliahan. Terimakasih.",2020-04-20 12:20:57,negatif
Pengguna Google,1,"Maaf kasih bintang 1 aja, sebelum ada perbaikan. Karena setiap upload tugas nunggu nya bermenit"" bahkan keseringan gagal. Kalo bukan karena tugas kuliah. Kagak mau ngedownload.",2020-04-18 21:01:53,negatif
Pengguna Google,5,"Terima kasih apl edlink. dengan adanya aplikasi ini, saya dan teman-teman serta dosen merasa lebih terbantu, segala sesuatu nya dapat di terap kan di aplikasi ini demi keberlangsungan pembelajaran.🙏",2020-04-18 18:13:52,positif
Pengguna Google,5,Sangat Berguna banget dong y Edlink di tengah tengah wabah corona 💕 terimakasih sudah hadir,2020-04-18 13:29:48,positif
Pengguna Google,5,Apkl edlink sangat berguna bagi mahasiswa dan mahasiswi . Apalagi dengan kondisi sekarang kita sedang menghadapi .bencana yang .luar biasa.Maka dari itu kita. Harus stay di rmah aja ya .hal tersebut dapt membantu tenaga medis dan pemerintah.namun hal tersebut tdk membatasi kta untuk terus belajar .dengan adanya .apkl edlink ini kita. Bisa melakukan perkuliahan seperti biasa meskipun kita tdk.bisa berhadap muka .secara langsung namun proses ngajar mengajar tetap kami lakukan dgn edlink lebih muda,2020-04-17 14:21:13,positif
Pengguna Google,5,Membatu,2020-04-17 11:09:28,positif
Pengguna Google,5,"Yaaah, good lah sebagai aplikasi penunjang kuliah online saat pandemi covid-19 saat ini. Walaupun ada beberapa kekurangannya tapi mantap lah",2020-04-17 07:35:59,positif
Pengguna Google,5,Edlink ini sangat membantu saya saat belajar di rumah,2020-04-16 11:44:18,positif
Pengguna Google,5,Aplikasi terkeren untuk ngampus😉,2020-04-16 08:04:37,positif
Pengguna Google,4,"Aplikasi edukasi edlink ini cukup bagus, mempermudah mahasiswa jika mendapat tugas dari dosen, aplikasinya cukup lengkap juga bisa mengirim lampiran memudahkan mengunggah juga bagus pokoknya mantappu djiwa",2020-04-15 21:06:12,positif
Pengguna Google,5,Aplikasi sangat berguna bagi mahasiswa jadi tahu informasi setiap saat dan setiap waktu.... 👍👍👍👍,2020-04-15 17:31:00,positif
Pengguna Google,5,"sangat membantuu👍 semoga terus berkembang, semangaat tim🤗",2020-04-15 15:32:41,positif
Pengguna Google,5,"Edlink sangat berguna banget untuk perkuliahan. Apalagi sekarang harus #stayathome jadi bisa sangat sangat membantu mahasiswa dan dosen dalam melakukan interaksi secara online dalam penyampaian materi kuliah. Sistem nya juga bagus, seperti mempermudah dosen dalam meng-absen mahasiswa yang sudah login dan membuka materinya, keliatan siapa yang ngumpul tugas pertama sampai yang terakhir, bisa liat nilai kita gimana secara detailnya berapa. Sistem nya terperinci deh pokoknya, jadi gampang aksesnya.",2020-04-15 11:25:41,positif
Pengguna Google,2,Jelek bettt,2020-04-15 09:51:53,negatif
Pengguna Google,5,"Aplikasi EdLink sangat membantu dalam situasi perkuliahan daring selama pandemi Covid19. Harapannya semoga aplikasi ini terus ditingkatkan fitur-fiturnya sehingga mampu menjawabi kebutuhan proses pendidikan secara komprehensif. Terimakasih, EdLink keren !",2020-04-15 08:45:36,positif
Pengguna Google,5,Luar biasa 👍👍👍👍👍 .,2020-04-15 03:55:19,positif
Pengguna Google,5,Aplikasih kenapa yaaa? Kok susah di download ..bikin susah saja,2020-04-14 16:03:03,positif
Pengguna Google,5,"Tingkatkan terus min, sangat membantu dalam perkuliahan, aplikasi nda ribet mudah di mengerti, dan sangat cocok bagi yang masih awam , sangat suka",2020-04-14 14:41:01,positif
Pengguna Google,5,"Aplikasi Edlink sangat bermanfaat bagi semua peserta didik. Contohnya saja mengenai informasi Perguruan Tinggi yang memberikan beasiswa. Jadi adik-adik SMA yang akan tamat tahun ini, jangan pusing-pusing lagi untuk mencari Perguruan Tinggi mana yang memberika beasiswa, instal saja aplikasi edlink dan di sana akan ada petunjuk untuk adik-adik 😉. Bukan hanya itu saja, melalui aplikasi edlink ini juga kita bisa mengikuti KULON dengan para dosen lho. Seru banget lho",2020-04-14 14:25:57,positif
Pengguna Google,5,Edlink sangat berguna bagi perkuliahan saya.,2020-04-14 13:00:42,positif
Pengguna Google,5,"Edlink sangat membatu sekali dalam kuliah online, aplikasinya mudah diakses kapanpun terimakasih edlink",2020-04-14 12:52:12,positif
Pengguna Google,1,App ini tdk bisa utk pc ya? Saya download utk pc sama sekali tdk bisa,2020-04-14 11:25:51,negatif
Pengguna Google,5,Bisa lanjut belajarnya meski terhalang covid_19,2020-04-14 11:25:41,positif
Pengguna Google,5,"ketika kebijakan kampus meliburkan mahasiswa karena pandemi corona, bingung mencari solusi untuk belajar online bersama di rumah,? Kini edlink menjadi solusinya, apk ini sangat membantu bagi dosen dan juga mahasiswa untuk berinteraksi kembali dan berdiskusi. Semoga edlink terus mensupport dalam kegiatan belajar bagi kami para mahasiswa yang tidak bisa beljar tatap muka karena adanya pandemi corona. Succes for edlink.",2020-04-14 10:48:27,positif
Pengguna Google,5,"Edlink sangat inovatif, mambantu dan mempermudah perkuliahan mahasiswa terutama dalam sistem pembelajaran e-learning",2020-04-14 10:25:35,positif
Pengguna Google,5,Trimakasih berkat adanya edlink saangat membantu perkuliahaan saya selama dirumah aja,2020-04-14 10:19:35,positif
Pengguna Google,5,"Edlink sangat berguna, Khususnya bagi saya sebagai mahasiswa apalagi sekarang lagi musim-musimnya kuliah online uuuh pokonya edlink sangat berguna👍👍👍",2020-04-14 10:10:31,positif
Pengguna Google,5,"Dengan adanya aplikasi Edlink ini,semua pelajar,mulaui dari tingkat SD sampai perguruan tinggi sangat terbantu dan berterima kasih,semoga Edlink makin meningkat dalam pelayanan maupun fitur-fitur nya, aamiin",2020-04-14 10:08:56,positif
Pengguna Google,5,Edlink sangat membantu dalam perkuliahan... Seolah tak ada jarak yang memisahkan & bisa mengambil posisi paling PW saat mengikuti kelas😁😁😍😍,2020-04-14 09:05:21,positif
Pengguna Google,5,"Edlink sangat membantu banget bagi perkuliahan, utamanya saat ada tugas dari dosen, gampang cara ngumpulin tugasnya",2020-04-14 08:44:33,positif
Pengguna Google,5,"Belajar tdk mengenal usia dan situasi, asal ada kemauan dan semangat semua jadi mudah",2020-04-14 08:24:34,positif
Pengguna Google,5,"Alhamdulillah, dengan adanya EdLink ini perkuliahan daring menjadi lancar, karena di EdLink pembelajaran mata kuliah semakin mengasyikkan, bisa dapat pengalaman baru untuk perkuliahan online. Dengan berbagai macam metode, bisa melalui video, penugasan online, bahkan bisa mengunduh materi yang sudah di upload oleh dosen. Jadi, tidak ada alasan lagi untuk tidak mengikuti perkuliahan daring ini. Semoga, edLink semakin bermanfaat bagi semua orang, terutama bagi anak² di Indonesia.",2020-04-14 08:22:59,positif
Pengguna Google,4,"Apps for study from home yg sangat mudah digunakan dan tidak menghabiskan kuota data yg banyak pastinya 😍 kuliah memang tidak mudah mau secara langsung ataupun via online. But it's not problem karena ada EdLink, karena tidak ada yg sempurna di dunia ini 🥰",2020-04-14 08:08:17,positif
Pengguna Google,5,"Terimakasih untuk edlink yang dapat membantu saya untuk dapat menjalankan perkuliahan seperti biasa. Untuk edlink semoga untuk fitur "" nya dapat berkembang terus dan ada fitur "" baru lagi agar dapat memudahkan lagi . ☺️☺️☺️",2020-04-14 07:01:12,positif
Pengguna Google,5,"Terima kasih SEVIMA EDLINK. ini sangat membantu loh dalam proses belajar kami, apalagi saat ini mahasiswa di disemntarakan untuk belajar di rumah akibat Wabah/peyakit dari Covid-19 yang semakin meningkat. SEVIMA EDLINK juga efektif untuk belajar tanpa perlu bertatap muka karna kini sudah tersedia Vidio conference.Dimana dosen bisa memberikan materi serta menjelaskan layaknya seperti belajar di kampus. Untuk SEVIMA EDLINK tetap berikan karya-kary terbaru dan menarik untuk kita ya. Makassih🤗😊",2020-04-14 02:19:43,positif
Pengguna Google,4,☺️tingkatkn lg,2020-04-14 01:02:34,positif
Pengguna Google,5,Edlink semangkin mantap,2020-04-13 22:19:07,positif
Pengguna Google,4,"Daftar Problem: 1. Saat kirim lampiran foto pada kotak jawaban ketikan, foto malah tidak terbaca pada penerima 2. Kadang tidak dapat notifikasi saat dosen update materi",2020-04-13 21:32:56,positif
Pengguna Google,4,"Edlink adalah Aplikasi pembelajaran online yang sangat memudahkan mahasiswa dan dosen saling terhubung dalam 1 genggaman android. Fitur nya lengkap. Dosen bisa upload materi, tugas (ada dedline nya), dpt membuat kuis online jg bisa menerangkan materi ke mahasiswa melalui Edlink yang sudah terhubung ke Zoom. Mahasiswa pun bisa lebih fleksibel dalam perkuliahan. Ada absensi, lihat nilai, upload tugas,profil. Era revolusi industri 4,0. Edlink pilihan tepat. Masalahnya saat terjadi gangguan server.",2020-04-13 21:21:37,positif
Pengguna Google,5,"5 bintang buat aplikasi ini, sgt mmudahkan kgiatan belajar mengajar, lwt apk ini dosen & mahasiswa bs berinteraksi scr online. Aplikasi ini simple digunakan mudahx akses tgs, file lampiran, serta kolom komentar beri jawaban.. Sebenarnya edlink ini sangat memperlihatkan bhw cara belajar pd zaman skrg tdk hnya dgn mndegarkan guru depan kelas namun kita bisa memanfaatkan apk ink untuk media pembelajaran langsung, bs saling komunikasi. Mengenai apk ini yaitu kadang tdk dpt diakses terhubung",2020-04-13 21:00:57,positif
Pengguna Google,5,Saya berterima kasih kepada sevima edlink karena edlink membantu ku di universitas dalam keadaan sekarang sangat membantu membuat tugas terima kasih edlink,2020-04-13 20:03:58,positif
Pengguna Google,5,Baik utk memfasilitasi kuliah online,2020-04-13 19:54:39,positif
Pengguna Google,4,"Giveaway_agus Bastomi_sebenarnya ini aplikasi ya lumayan bagus,,cukup membantu bagi mahasiswa,,namun masih perlu adanya notifikasi di setiap jadwal kuliah dan tugas kuliah,,misalnya 1 jam sebelum kuliah dimulai dan waktu tugas dikumpul",2020-04-13 19:33:22,positif
Pengguna Google,5,"EdlinkGiveaway_Hidayatullah_Pertama-tama saya berterima kasih kepada aplikasi Edlink, karna berkat aplikasi ini proses belajar mengajar di kampus saya masih berjalan dengan lancar dan aplikasi ini juga dapat mengatasi penyebaran virus covid-19, khususnya di tempat sekolah dan kampus/universitas. Semoga aplikasi ini tetap maju kedepannya dan sukses selalu...",2020-04-13 18:26:12,positif
Pengguna Google,5,"""Aku tanpa mu akan sia sia"" semangat Edlink",2020-04-13 17:11:35,positif
Pengguna Google,5,"Zaman sekarang proses belajar mengajar Online yang simple dan Efektif cuma di Edlink mudah diakses kapanpun dan dimanapun, Banyak informasi yang bisa didapatkan di edlink dan yang jelas Up to Date !",2020-04-13 16:28:56,positif
Pengguna Google,5,"EdlinkGiveaway_FiktorSembiringPandiya_dibikin happy aja bray,edlink buat lu mempermudah belajar, dan terima notifikasi, saat lu lagi #dirumahaja",2020-04-13 15:58:25,positif
Pengguna Google,5,"Aplikasi Edlink ini sangat membantu dalam proses belajar jarak jauh saya dikarenakan kita dapat belajar dimanapun, selain itu aplikasi Edlink juga mudah pengoperasian nya sehingga murid dapat mudah untuk memahami materi pembelajaran dan membuat proses pembelajaran lebih efektif",2020-04-13 15:55:58,positif
